symbol,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,turnover,total_commission_cost,total_slippage_cost,total_transaction_cost,commission_cost_rate,slippage_cost_rate,transaction_cost_rate,trade_count,average_exposure,time_in_market,decision_count,decision_failure_count,decision_failure_rate,cumulative_dividends,buy_decision_count,hold_decision_count,sell_decision_count,noop_rebalance_count,filled_order_count,rejected_order_count,risk_free_rate,annualization_factor,same_stock_buy_and_hold_cumulative_return,spy_cumulative_return,excess_return_vs_same_stock_buy_and_hold,excess_return_vs_spy
AAPL,0.18068942843397107,0.40151679560087405,0.14464126381267822,2.4051774116743196,6.2589628794104,0.04236854560512937,9.476766074128921,0.9834213908153207,49.97501249375313,49.95003747501436,99.9250499687675,0.0004997501249375312,0.0004995003747501436,0.000999250499687675,1,0.216,0.216,26,0,0.0,0.0,1,20,5,25,1,0,0.0,252,0.24445791046925902,0.1900101348956349,-0.06376848203528795,-0.00932070646166383
AMZN,0.14927172718949722,0.3267667095583142,0.19276129671698233,1.562879549625202,2.5245522465036587,0.08135416370167725,4.016594783723127,3.016712278703963,157.48190506031642,157.45698379502835,314.93888885534477,0.0015748190506031641,0.0015745698379502834,0.0031493888885534478,3,0.72,0.72,26,0,0.0,0.0,2,22,2,23,3,0,0.0,252,0.3615929018079702,0.1900101348956349,-0.212321174618473,-0.04073840770613768
JPM,0.0869424633511986,0.1846254662330069,0.13260110162117422,1.345213878828846,1.7140574548071446,0.08167753143684298,2.2604192730257555,1.9258634699737807,104.01216878340682,104.0142258588354,208.02639464224222,0.0010401216878340683,0.001040142258588354,0.0020802639464224224,2,0.4636708407865987,0.464,26,0,0.0,673.9709121021402,2,23,1,24,2,0,0.0,252,0.2026686045183097,0.1900101348956349,-0.11572614116711111,-0.1030676715444363
