account_symbol,timestamp,session,symbol,cash,quantity,close_price,market_value,equity,current_weight,average_entry_price,unrealized_pnl,realized_pnl,cumulative_cost,current_drawdown,peak_equity,cumulative_dividends,cumulative_commission_cost,cumulative_slippage_cost,cumulative_transaction_cost
AMZN,2024-03-18T20:00:00+00:00,2024-03-18,AMZN,0.0,680.796450903985,174.4799957,118785.36182630256,118785.36182630256,1.0,146.81337550274998,18785.361826302567,0.0,99.92504996875661,-0.023888135944056033,121692.36559908732,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-19T20:00:00+00:00,2024-03-19,AMZN,0.0,680.796450903985,175.8999939,119752.09156115261,119752.09156115261,1.0,146.81337550274998,19752.091561152618,0.0,99.92504996875661,-0.015944090069930028,121692.36559908732,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-20T20:00:00+00:00,2024-03-20,AMZN,0.0,680.796450903985,178.1499939,121283.88357568659,121283.88357568659,1.0,146.81337550274998,21283.883575686585,0.0,99.92504996875661,-0.003356677482517445,121692.36559908732,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-21T20:00:00+00:00,2024-03-21,AMZN,0.0,680.796450903985,178.1499939,121283.88357568659,121283.88357568659,1.0,146.81337550274998,21283.883575686585,0.0,99.92504996875661,-0.003356677482517445,121692.36559908732,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-22T20:00:00+00:00,2024-03-22,AMZN,0.0,680.796450903985,178.8699951,121774.0578372932,121774.0578372932,1.0,146.81337550274998,21774.057837293203,0.0,99.92504996875661,0.0,121774.0578372932,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-25T20:00:00+00:00,2024-03-25,AMZN,0.0,680.796450903985,179.7100067,122345.93475329138,122345.93475329138,1.0,146.81337550274998,22345.93475329138,0.0,99.92504996875661,0.0,122345.93475329138,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-26T20:00:00+00:00,2024-03-26,AMZN,0.0,680.796450903985,178.3000031,121386.00930664953,121386.00930664953,1.0,146.81337550274998,21386.009306649532,0.0,99.92504996875661,-0.007845993809091567,122345.93475329138,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-27T20:00:00+00:00,2024-03-27,AMZN,0.0,680.796450903985,179.8300018,122427.62699149724,122427.62699149724,1.0,146.81337550274998,22427.626991497236,0.0,99.92504996875661,0.0,122427.62699149724,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-03-28T20:00:00+00:00,2024-03-28,AMZN,0.0,680.796450903985,180.3800049,122802.06714996342,122802.06714996342,1.0,146.81337550274998,22802.067149963426,0.0,99.92504996875661,0.0,122802.06714996342,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-01T20:00:00+00:00,2024-04-01,AMZN,0.0,680.796450903985,180.9700012,123203.73453704992,123203.73453704992,1.0,146.81337550274998,23203.734537049924,0.0,99.92504996875661,0.0,123203.73453704992,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-02T20:00:00+00:00,2024-04-02,AMZN,0.0,680.796450903985,180.6900024,123013.11234775254,123013.11234775254,1.0,146.81337550274998,23013.11234775254,0.0,99.92504996875661,-0.00154721112970857,123203.73453704992,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-03T20:00:00+00:00,2024-04-03,AMZN,0.0,680.796450903985,182.4100037,124184.08312834278,124184.08312834278,1.0,146.81337550274998,24184.083128342783,0.0,99.92504996875661,0.0,124184.08312834278,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-04T20:00:00+00:00,2024-04-04,AMZN,0.0,680.796450903985,180.0,122543.36116271731,122543.36116271731,1.0,146.81337550274998,22543.36116271731,0.0,99.92504996875661,-0.013212014972400321,124184.08312834278,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-05T20:00:00+00:00,2024-04-05,AMZN,0.0,680.796450903985,185.0700073,125995.00413861459,125995.00413861459,1.0,146.81337550274998,25995.004138614597,0.0,99.92504996875661,0.0,125995.00413861459,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-08T20:00:00+00:00,2024-04-08,AMZN,0.0,680.796450903985,185.1900024,126076.69637682047,126076.69637682047,1.0,146.81337550274998,26076.696376820473,0.0,99.92504996875661,0.0,126076.69637682047,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-09T20:00:00+00:00,2024-04-09,AMZN,0.0,680.796450903985,185.6699982,126403.4758139093,126403.4758139093,1.0,146.81337550274998,26403.4758139093,0.0,99.92504996875661,0.0,126403.4758139093,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-10T20:00:00+00:00,2024-04-10,AMZN,0.0,680.796450903985,185.9499969,126594.09793512702,126594.09793512702,1.0,146.81337550274998,26594.097935127025,0.0,99.92504996875661,0.0,126594.09793512702,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-11T20:00:00+00:00,2024-04-11,AMZN,0.0,680.796450903985,189.0500031,128704.57115386736,128704.57115386736,1.0,146.81337550274998,28704.57115386737,0.0,99.92504996875661,0.0,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-12T20:00:00+00:00,2024-04-12,AMZN,0.0,680.796450903985,186.1300049,126716.64674266134,126716.64674266134,1.0,146.81337550274998,26716.646742661338,0.0,99.92504996875661,-0.015445639524562349,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-15T20:00:00+00:00,2024-04-15,AMZN,0.0,680.796450903985,183.6199951,125007.84097908712,125007.84097908712,1.0,146.81337550274998,25007.840979087134,0.0,99.92504996875661,-0.028722602015127885,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-16T20:00:00+00:00,2024-04-16,AMZN,0.0,680.796450903985,183.3200073,124803.61034953262,124803.61034953262,1.0,146.81337550274998,24803.61034953262,0.0,99.92504996875661,-0.030309419233222945,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-17T20:00:00+00:00,2024-04-17,AMZN,0.0,680.796450903985,181.2799988,123414.77980291865,123414.77980291865,1.0,146.81337550274998,23414.77980291866,0.0,99.92504996875661,-0.041100260103619224,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-18T20:00:00+00:00,2024-04-18,AMZN,0.0,680.796450903985,179.2200012,122012.34074796794,122012.34074796794,1.0,146.81337550274998,22012.34074796795,0.0,99.92504996875661,-0.05199683543406397,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-19T20:00:00+00:00,2024-04-19,AMZN,0.0,680.796450903985,174.6300049,118887.48755726551,118887.48755726551,1.0,146.81337550274998,18887.48755726551,0.0,99.92504996875661,-0.07627610665720219,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-22T20:00:00+00:00,2024-04-22,AMZN,0.0,680.796450903985,177.2299957,120657.55206628852,120657.55206628852,1.0,146.81337550274998,20657.552066288525,0.0,99.92504996875661,-0.06252318014376168,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-23T20:00:00+00:00,2024-04-23,AMZN,0.0,680.796450903985,179.5399933,122230.19023396524,122230.19023396524,1.0,146.81337550274998,22230.190233965248,0.0,99.92504996875661,-0.0503042033539115,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-24T20:00:00+00:00,2024-04-24,AMZN,0.0,680.796450903985,176.5899963,120221.84274618785,120221.84274618785,1.0,146.81337550274998,20221.84274618785,0.0,99.92504996875661,-0.06590852470607544,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-25T20:00:00+00:00,2024-04-25,AMZN,0.0,680.796450903985,173.6699982,118233.91840306147,118233.91840306147,1.0,146.81337550274998,18233.918403061478,0.0,99.92504996875661,-0.08135416370167725,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-26T20:00:00+00:00,2024-04-26,AMZN,0.0,680.796450903985,179.6199951,122284.65517547118,122284.65517547118,1.0,146.81337550274998,22284.655175471195,0.0,99.92504996875661,-0.04988102536561123,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-29T20:00:00+00:00,2024-04-29,AMZN,0.0,680.796450903985,180.9600067,123196.93031692135,123196.93031692135,1.0,146.81337550274998,23196.93031692136,0.0,99.92504996875661,-0.04279289218377169,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-04-30T20:00:00+00:00,2024-04-30,AMZN,0.0,680.796450903985,175.0,119139.37890819738,119139.37890819738,1.0,146.81337550274998,19139.378908197385,0.0,99.92504996875661,-0.07431897841635104,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-01T20:00:00+00:00,2024-05-01,AMZN,0.0,680.796450903985,179.0,121862.56471181332,121862.56471181332,1.0,146.81337550274998,21862.564711813324,0.0,99.92504996875661,-0.05316055506586759,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-02T20:00:00+00:00,2024-05-02,AMZN,0.0,680.796450903985,184.7200012,125756.72122793987,125756.72122793987,1.0,146.81337550274998,25756.72122793987,0.0,99.92504996875661,-0.022904003327149258,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-03T20:00:00+00:00,2024-05-03,AMZN,0.0,680.796450903985,186.2100067,126771.11168416728,126771.11168416728,1.0,146.81337550274998,26771.111684167285,0.0,99.92504996875661,-0.015022461536262188,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-06T20:00:00+00:00,2024-05-06,AMZN,0.0,680.796450903985,188.6999969,128466.28817511298,128466.28817511298,1.0,146.81337550274998,28466.288175112983,0.0,99.92504996875661,-0.0018513948387234302,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-07T20:00:00+00:00,2024-05-07,AMZN,0.0,680.796450903985,188.7599945,128507.13432825574,128507.13432825574,1.0,146.81337550274998,28507.134328255743,0.0,99.92504996875661,-0.0015340311835202458,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-08T20:00:00+00:00,2024-05-08,AMZN,0.0,680.796450903985,188.0,127989.73276994919,127989.73276994919,1.0,146.81337550274998,27989.73276994919,0.0,99.92504996875661,-0.005554102527279947,128704.57115386736,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-09T20:00:00+00:00,2024-05-09,AMZN,0.0,680.796450903985,189.5,129010.92744630517,129010.92744630517,1.0,146.81337550274998,29010.927446305166,0.0,99.92504996875661,0.0,129010.92744630517,0.0,49.97501249375312,49.95003747500349,99.92504996875661
AMZN,2024-05-10T20:00:00+00:00,2024-05-10,AMZN,0.0,680.796450903985,187.4799957,127635.71568805436,127635.71568805436,1.0,146.81337550274998,27635.71568805437,0.0,99.92504996875661,-0.010659653298153215,129010.92744630517,0.0,49.97501249375312,49.95003747500349,99.92504996875661
