cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,turnover,total_commission_cost,total_slippage_cost,total_transaction_cost,commission_cost_rate,slippage_cost_rate,transaction_cost_rate,trade_count,average_exposure,time_in_market,decision_count,decision_failure_count,decision_failure_rate,cumulative_dividends,buy_decision_count,hold_decision_count,sell_decision_count,noop_rebalance_count,filled_order_count,rejected_order_count,risk_free_rate,annualization_factor,same_stock_buy_and_hold_cumulative_return,spy_cumulative_return,excess_return_vs_same_stock_buy_and_hold,excess_return_vs_spy
0.14927172718949722,0.3267667095583142,0.19276129671698233,1.562879549625202,2.5245522465036587,0.08135416370167725,4.016594783723127,3.016712278703963,157.48190506031642,157.45698379502835,314.93888885534477,0.0015748190506031641,0.0015745698379502834,0.0031493888885534478,3,0.72,0.72,26,0,0.0,0.0,2,22,2,23,3,0,0.0,252,0.3615929018079702,0.1900101348956349,-0.212321174618473,-0.04073840770613768
