cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,turnover,total_commission_cost,total_slippage_cost,total_transaction_cost,commission_cost_rate,slippage_cost_rate,transaction_cost_rate,trade_count,average_exposure,time_in_market,decision_count,decision_failure_count,decision_failure_rate,cumulative_dividends,buy_decision_count,hold_decision_count,sell_decision_count,noop_rebalance_count,filled_order_count,rejected_order_count,risk_free_rate,annualization_factor,same_stock_buy_and_hold_cumulative_return,spy_cumulative_return,excess_return_vs_same_stock_buy_and_hold,excess_return_vs_spy
0.3615929018079702,0.8724863616212715,0.24672274554633106,2.6664859598691377,4.857451490870816,0.08135416370167725,10.724544656628112,0.830046977574194,49.97501249375312,49.95003747500349,99.92504996875661,0.0004997501249375312,0.0004995003747500349,0.0009992504996875662,1,0.992,0.992,26,0,0.0,0.0,6,20,0,25,1,0,0.0,252,0.3615929018079702,0.1900101348956349,0.0,0.17158276691233532
