symbol,decision_session,next_evaluation_session,action,strategy_forward_return,same_stock_buy_hold_forward_return,underlying_forward_close_return,SPY_forward_return,strategy_excess_vs_stock,strategy_excess_vs_spy,commission_cost_in_period,slippage_cost_in_period,transaction_cost_in_period,average_exposure_in_period
AAPL,2023-10-06,2023-10-13,HOLD,0.0,0.010527077469036916,0.007662406658723198,0.008159495109036907,-0.010527077469036916,-0.008159495109036907,0.0,0.0,0.0,0.0
AAPL,2023-10-13,2023-10-20,HOLD,0.0,-0.03337993288444174,-0.033379932884441854,-0.02389338957126297,0.03337993288444174,0.02389338957126297,0.0,0.0,0.0,0.0
AAPL,2023-10-20,2023-10-27,HOLD,0.0,-0.026955134011567683,-0.026955134011567683,-0.02495313193597304,0.026955134011567683,0.02495313193597304,0.0,0.0,0.0,0.0
AAPL,2023-10-27,2023-11-03,HOLD,0.0,0.050112903577841594,0.050112903577841594,0.05846403556732116,-0.050112903577841594,-0.05846403556732116,0.0,0.0,0.0,0.0
