case_id,symbol,split_role,decision_session,execution_session,maturity_session,state_template,action,decision_close_price,pre_execution_equity,terminal_equity,hold_terminal_equity,turnover_notional,commission_cost,slippage_cost,total_cost,action_was_noop,action_mdd,hold_mdd,r3_drawdown_penalty,R1,R2,R3
AEMD:2023-07-07,AEMD,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,BUY,352,100000,99900.074950031238,100000,99950.024987506258,49.975012493753127,49.950037475012138,99.925049968765265,False,0.045454545454545414,0,0.046520015634892817,-0.00099975008330204017,-0.00099975008330204017,-0.047519765718194856
AEMD:2023-07-07,AEMD,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,HOLD,352,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AEMD:2023-07-07,AEMD,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,SELL,352,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AEMD:2023-07-07,AEMD,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,BUY,352,99999.999999999985,99999.999999999985,99999.999999999985,0,0,0,0,True,0.045454545454545414,0.045454545454545414,0,0,0,0
AEMD:2023-07-07,AEMD,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,HOLD,352,99999.999999999985,99999.999999999985,99999.999999999985,0,0,0,0,True,0.045454545454545414,0.045454545454545414,0,0,0,0
AEMD:2023-07-07,AEMD,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,SELL,352,99999.999999999985,99900.024999999994,99999.999999999985,99950,49.975000000000001,49.999999999996504,99.974999999996498,False,0,0.045454545454545414,0,-0.0010002500833645618,-0.0010002500833645618,-0.0010002500833645618
AGI:2023-05-05,AGI,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,BUY,13.81000042,100000,95728.582217079151,100000,99950.024987506258,49.975012493753127,49.950037475009182,99.925049968762309,False,0.046076337245071652,0,0.047171628812062633,-0.043653267365354409,-0.043653267365354409,-0.090824896177417042
AGI:2023-05-05,AGI,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,HOLD,13.81000042,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-05,AGI,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,SELL,13.81000042,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-05,AGI,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,BUY,13.81000042,100579.28977238946,96379.435302001235,96379.435302001235,0,0,0,0,True,0.046076337245071763,0.046076337245071763,0,-0.042653517282052647,0,0
AGI:2023-05-05,AGI,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,HOLD,13.81000042,100579.28977238946,96379.435302001235,96379.435302001235,0,0,0,0,True,0.046076337245071763,0.046076337245071763,0,-0.042653517282052647,0,0
AGI:2023-05-05,AGI,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,SELL,13.81000042,100579.28977238946,100478.7356274395,96379.435302001235,100529.00012750326,50.264500063751626,50.289644886188242,100.55414494993987,False,0,0.046076337245071763,0,-0.0010002500833646729,0.041653267198687803,0.041653267198687803
AGI:2023-05-12,AGI,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,BUY,13.31000042,100000,94685.307294086218,100000,99950.024987506258,49.975012493753127,49.950037475007015,99.925049968760135,False,0.067059680234966779,0,0.069414046134578605,-0.054611347842715825,-0.054611347842715825,-0.12402539397729442
AGI:2023-05-12,AGI,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,HOLD,13.31000042,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-12,AGI,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,SELL,13.31000042,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-12,AGI,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,BUY,13.31000042,100751.31049469946,95492.108481841817,95492.108481841817,0,0,0,0,True,0.06705968023496689,0.06705968023496689,0,-0.05361159775941389,0,0
AGI:2023-05-12,AGI,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,HOLD,13.31000042,100751.31049469946,95492.108481841817,95492.108481841817,0,0,0,0,True,0.06705968023496689,0.06705968023496689,0,-0.05361159775941389,0,0
AGI:2023-05-12,AGI,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,SELL,13.31000042,100751.31049469946,100650.58437203238,95492.108481841817,100700.93483945211,50.350467419726051,50.375655247341044,100.7261226670671,False,0,0.06705968023496689,0,-0.0010002500833646729,0.052611347676049171,0.052611347676049171
AGI:2023-05-19,AGI,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,BUY,12.710000040000001,100000,97767.824191475753,100000,99950.024987506258,49.975012493753127,49.950037475011314,99.925049968764441,False,0.042735058640315349,0,0.04367508011799115,-0.022574659075556197,-0.022574659075556197,-0.066249739193547347
AGI:2023-05-19,AGI,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,HOLD,12.710000040000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-19,AGI,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,SELL,12.710000040000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-19,AGI,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,BUY,12.710000040000001,99527.927460179606,97403.619756400876,97403.619756400876,0,0,0,0,True,0.042735058640315349,0.042735058640315349,0,-0.021574908992254224,0,0
AGI:2023-05-19,AGI,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,HOLD,12.710000040000001,99527.927460179606,97403.619756400876,97403.619756400876,0,0,0,0,True,0.042735058640315349,0.042735058640315349,0,-0.021574908992254224,0,0
AGI:2023-05-19,AGI,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,SELL,12.710000040000001,99527.927460179606,99428.424414701294,97403.619756400876,99478.163496449517,49.739081748224763,49.763963730085514,99.50304547831027,False,0,0.042735058640315349,0,-0.0010002500833645618,0.020574658908889574,0.020574658908889574
AGI:2023-05-26,AGI,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,BUY,12.380000109999999,100000,99497.258177731666,100000,99950.024987506258,49.975012493753127,49.950037475006425,99.925049968759552,False,0.023387094265088337,0,0.023664912476799166,-0.0050400982059147607,-0.0050400982059147607,-0.028705010682713927
AGI:2023-05-26,AGI,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,HOLD,12.380000109999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-26,AGI,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,SELL,12.380000109999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-05-26,AGI,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,BUY,12.380000109999999,100161.54692909772,99757.675850295302,99757.675850295302,0,0,0,0,True,0.023387094265088226,0.023387094265088226,0,-0.004040348122612736,0,0
AGI:2023-05-26,AGI,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,HOLD,12.380000109999999,100161.54692909772,99757.675850295302,99757.675850295302,0,0,0,0,True,0.023387094265088226,0.023387094265088226,0,-0.004040348122612736,0,0
AGI:2023-05-26,AGI,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,SELL,12.380000109999999,100161.54692909772,100061.41042255537,99757.675850295302,100111.46615563318,50.055733077816591,50.080773464539639,100.13650654235623,False,0,0.023387094265088226,0,-0.0010002500833643396,0.0030400980392483764,0.0030400980392483764
AGI:2023-06-02,AGI,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,BUY,12.27999973,100000,101293.26783917416,100000,99950.024987506244,49.97501249375312,49.950037475009701,99.925049968762821,False,0.025437177427263591,0,0.025766295644733192,0.012849765399442938,0.012849765399442938,-0.012916530245290254
AGI:2023-06-02,AGI,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,HOLD,12.27999973,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-02,AGI,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,SELL,12.27999973,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-02,AGI,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,BUY,12.27999973,99267.099739586076,100651.46524233678,100651.46524233678,0,0,0,0,True,0.025437177427263591,0.025437177427263591,0,0.013849515482745102,0,0
AGI:2023-06-02,AGI,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,HOLD,12.27999973,99267.099739586076,100651.46524233678,100651.46524233678,0,0,0,0,True,0.025437177427263591,0.025437177427263591,0,0.013849515482745102,0,0
AGI:2023-06-02,AGI,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,SELL,12.27999973,99267.099739586076,99167.857456621423,100651.46524233678,99217.466189716288,49.608733094858145,49.633549869787153,99.242282964645298,False,0,0.025437177427263591,0,-0.0010002500833645618,-0.014849765566109641,-0.014849765566109641
AGI:2023-06-09,AGI,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,BUY,12.35999966,100000,99373.431000404729,100000,99950.024987506258,49.975012493753127,49.950037475009999,99.925049968763119,False,0.03221951948990065,0,0.032749993755742703,-0.0062854018134103403,-0.0062854018134103403,-0.039035395569153045
AGI:2023-06-09,AGI,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,HOLD,12.35999966,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-09,AGI,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,SELL,12.35999966,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-09,AGI,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,BUY,12.35999966,99757.283650281272,99231.392454585221,99231.392454585221,0,0,0,0,True,0.03221951948990065,0.03221951948990065,0,-0.0052856517301084821,0,0
AGI:2023-06-09,AGI,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,HOLD,12.35999966,99757.283650281272,99231.392454585221,99231.392454585221,0,0,0,0,True,0.03221951948990065,0.03221951948990065,0,-0.0052856517301084821,0,0
AGI:2023-06-09,AGI,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,SELL,12.35999966,99757.283650281272,99657.5513059519,99231.392454585221,99707.405008456131,49.853702504228067,49.87864182513502,99.732344329363087,False,0,0.03221951948990065,0,-0.0010002500833646729,0.0042854016467437969,0.0042854016467437969
AGI:2023-06-16,AGI,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,BUY,12.239999770000001,100000,95857.877169449494,100000,99950.024987506258,49.975012493753127,49.950037475007541,99.925049968760675,False,0.040462409889117867,0,0.041303787531702101,-0.042303537615004001,-0.042303537615004001,-0.083607325146706102
AGI:2023-06-16,AGI,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,HOLD,12.239999770000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-16,AGI,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,SELL,12.239999770000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-16,AGI,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,BUY,12.239999770000001,98937.907578081591,94934.641408085576,94934.641408085576,0,0,0,0,True,0.040462409889118089,0.040462409889118089,0,-0.04130378753170233,0,0
AGI:2023-06-16,AGI,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,HOLD,12.239999770000001,98937.907578081591,94934.641408085576,94934.641408085576,0,0,0,0,True,0.040462409889118089,0.040462409889118089,0,-0.04130378753170233,0,0
AGI:2023-06-16,AGI,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,SELL,12.239999770000001,98937.907578081591,98838.994404980403,94934.641408085576,98888.438624292554,49.444219312146281,49.468953789032781,98.913173101179069,False,0,0.040462409889118089,0,-0.0010002500833645618,0.040303537448337687,0.040303537448337687
AGI:2023-06-30,AGI,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,BUY,11.920000079999999,100000,100571.67144240126,100000,99950.024987506258,49.975012493753127,49.950037475010923,99.925049968764057,False,0.049382670680280905,0,0.050643685092817789,0.0057004360219617073,0.0057004360219617073,-0.044943249070856083
AGI:2023-06-30,AGI,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,HOLD,11.920000079999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-30,AGI,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,SELL,11.920000079999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-06-30,AGI,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,BUY,11.920000079999999,99832.210907166358,100503.35117111844,100503.35117111844,0,0,0,0,True,0.049382670680281016,0.049382670680281016,0,0.0067001861052637269,0,0
AGI:2023-06-30,AGI,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,HOLD,11.920000079999999,99832.210907166358,100503.35117111844,100503.35117111844,0,0,0,0,True,0.049382670680281016,0.049382670680281016,0,0.0067001861052637269,0,0
AGI:2023-06-30,AGI,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,SELL,11.920000079999999,99832.210907166358,99732.403654311929,100503.35117111844,99782.294801712778,49.89114740085639,49.916105453578481,99.807252854434864,False,0,0.049382670680281016,0,-0.0010002500833644506,-0.0077004361886280669,-0.0077004361886280669
AGI:2023-07-07,AGI,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,BUY,11.60999966,100000,110132.88908187965,100000,99950.024987506273,49.975012493753134,49.950037475011833,99.925049968764966,False,0.0041735585909713491,0,0.004182292195237261,0.096517533222313726,0.096517533222313726,0.092335241027076465
AGI:2023-07-07,AGI,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,HOLD,11.60999966,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-07-07,AGI,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,SELL,11.60999966,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AGI:2023-07-07,AGI,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,BUY,11.60999966,99224.813069460506,109388.45979259917,109388.45979259917,0,0,0,0,True,0.0041735585909713491,0.0041735585909713491,0,0.097517283305615515,0,0
AGI:2023-07-07,AGI,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,HOLD,11.60999966,99224.813069460506,109388.45979259917,109388.45979259917,0,0,0,0,True,0.0041735585909713491,0.0041735585909713491,0,0.097517283305615515,0,0
AGI:2023-07-07,AGI,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,SELL,11.60999966,99224.813069460506,99125.613062594319,109388.45979259917,99175.200662925781,49.587600331462895,49.612406534726482,99.200006866189369,False,0,0.0041735585909713491,0,-0.0010002500833645618,-0.0985175333889802,-0.0985175333889802
AMZN:2023-05-05,AMZN,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,BUY,105.6600037,100000,104864.6456531076,100000,99950.024987506258,49.975012493753127,49.950037475004166,99.925049968757293,False,0.017115334238415159,0,0.017263494547035584,0.047500243561421802,0.047500243561421802,0.030236749014386218
AMZN:2023-05-05,AMZN,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,HOLD,105.6600037,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-05,AMZN,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,SELL,105.6600037,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-05,AMZN,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,BUY,105.6600037,99413.209560582283,104353.58531035144,104353.58531035144,0,0,0,0,True,0.017115334238415048,0.017115334238415048,0,0.048499993644723585,0,0
AMZN:2023-05-05,AMZN,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,HOLD,105.6600037,99413.209560582283,104353.58531035144,104353.58531035144,0,0,0,0,True,0.017115334238415048,0.017115334238415048,0,0.048499993644723585,0,0
AMZN:2023-05-05,AMZN,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,SELL,105.6600037,99413.209560582283,99313.821204324107,104353.58531035144,99363.502955802003,49.681751477901003,49.706604780279733,99.388356258180735,False,0,0.017115334238415048,0,-0.0010002500833644506,-0.049500243728088048,-0.049500243728088048
AMZN:2023-05-12,AMZN,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,BUY,110.26000209999999,100000,104483.88264701131,100000,99950.024987506244,49.97501249375312,49.950037475012614,99.925049968765734,False,0.016081265136505207,0,0.01621197186117674,0.043862640478681554,0.043862640478681554,0.027650668617504814
AMZN:2023-05-12,AMZN,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,HOLD,110.26000209999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-12,AMZN,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,SELL,110.26000209999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-12,AMZN,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,BUY,110.26000209999999,100807.18246240629,105432.61181381748,105432.61181381748,0,0,0,0,True,0.016081265136505318,0.016081265136505318,0,0.044862390561983559,0,0
AMZN:2023-05-12,AMZN,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,HOLD,110.26000209999999,100807.18246240629,105432.61181381748,105432.61181381748,0,0,0,0,True,0.016081265136505318,0.016081265136505318,0,0.044862390561983559,0,0
AMZN:2023-05-12,AMZN,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,SELL,110.26000209999999,100807.18246240629,100706.4004817395,105432.61181381748,100756.77887117509,50.378389435587543,50.40359123120011,100.78198066678766,False,0,0.016081265136505318,0,-0.0010002500833645618,-0.045862640645348056,-0.045862640645348056
AMZN:2023-05-19,AMZN,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,BUY,116.25,100000,102757.54398872954,100000,99950.024987506258,49.975012493753127,49.950037475015044,99.925049968768178,False,0.015243630657089557,0,0.01536100917243975,0.027202085507962531,0.027202085507962531,0.01184107633552278
AMZN:2023-05-19,AMZN,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,HOLD,116.25,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-19,AMZN,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,SELL,116.25,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-19,AMZN,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,BUY,116.25,100447.30890322581,103320.43062365592,103320.43062365592,0,0,0,0,True,0.015243630657089557,0.015243630657089557,0,0.028201835591264508,0,0
AMZN:2023-05-19,AMZN,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,HOLD,116.25,100447.30890322581,103320.43062365592,103320.43062365592,0,0,0,0,True,0.015243630657089557,0.015243630657089557,0,0.028201835591264508,0,0
AMZN:2023-05-19,AMZN,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,SELL,116.25,100447.30890322581,100346.8867061498,103320.43062365592,100397.08524877419,50.198542624387095,50.223654451612326,100.42219707599942,False,0,0.015243630657089557,0,-0.0010002500833646729,-0.029202085674629178,-0.029202085674629178
AMZN:2023-05-26,AMZN,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,BUY,120.11000060000001,100000,102292.060347639,100000,99950.024987506258,49.975012493753127,49.950037475013573,99.9250499687667,False,0.014627775275843802,0,0.014735816072699829,0.022661872497534919,0.022661872497534919,0.0079260564248350898
AMZN:2023-05-26,AMZN,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,HOLD,120.11000060000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-26,AMZN,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,SELL,120.11000060000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-05-26,AMZN,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,BUY,120.11000060000001,101881.61026451613,104321.04110737969,104321.04110737969,0,0,0,0,True,0.014627775275843691,0.014627775275843691,0,0.023661622580836792,0,0
AMZN:2023-05-26,AMZN,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,HOLD,120.11000060000001,101881.61026451613,104321.04110737969,104321.04110737969,0,0,0,0,True,0.014627775275843691,0.014627775275843691,0,0.023661622580836792,0,0
AMZN:2023-05-26,AMZN,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,SELL,120.11000060000001,101881.61026451613,101779.75412465418,104321.04110737969,101830.66945938388,50.915334729691942,50.940805132255981,101.85613986194792,False,0,0.014627775275843691,0,-0.0010002500833645618,-0.024661872664201421,-0.024661872664201421
AMZN:2023-06-02,AMZN,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,BUY,124.25,100000,99956.762492528549,100000,99950.024987506258,49.975012493753127,49.950037475004819,99.925049968757946,False,0.042492671783464275,0,0.043421904466769259,-0.00043246857576976957,-0.00043246857576976957,-0.04385437304253903
AMZN:2023-06-02,AMZN,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,HOLD,124.25,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-02,AMZN,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,SELL,124.25,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-02,AMZN,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,BUY,124.25,99283.702696177075,99340.040482897399,99340.040482897399,0,0,0,0,True,0.042492671783464164,0.042492671783464164,0,0.00056728150753223444,0,0
AMZN:2023-06-02,AMZN,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,HOLD,124.25,99283.702696177075,99340.040482897399,99340.040482897399,0,0,0,0,True,0.042492671783464164,0.042492671783464164,0,0.00056728150753223444,0,0
AMZN:2023-06-02,AMZN,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,SELL,124.25,99283.702696177075,99184.443814406579,99340.040482897399,99234.060844829,49.617030422414501,49.6418513480778,99.258881770492309,False,0,0.042492671783464164,0,-0.0010002500833645618,-0.0015675315908966613,-0.0015675315908966613
AMZN:2023-06-09,AMZN,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,BUY,123.4300003,100000,101084.1843200733,100000,99950.024987506258,49.975012493753127,49.95003747501471,99.925049968767837,False,0.012744887832216723,0,0.012826800639083055,0.010783491797714989,0.010783491797714989,-0.0020433088413680661
AMZN:2023-06-09,AMZN,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,HOLD,123.4300003,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-09,AMZN,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,SELL,123.4300003,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-09,AMZN,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,BUY,123.4300003,100478.00072799642,101668.96021631136,101668.96021631136,0,0,0,0,True,0.012744887832216723,0.012744887832216723,0,0.011783241881016992,0,0
AMZN:2023-06-09,AMZN,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,HOLD,123.4300003,100478.00072799642,101668.96021631136,101668.96021631136,0,0,0,0,True,0.012744887832216723,0.012744887832216723,0,0.011783241881016992,0,0
AMZN:2023-06-09,AMZN,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,SELL,123.4300003,100478.00072799642,100377.54784676862,101668.96021631136,100427.76172763243,50.213880863816215,50.239000363997299,100.45288122781352,False,0,0.012744887832216723,0,-0.0010002500833644506,-0.012783491964381581,-0.012783491964381581
AMZN:2023-06-16,AMZN,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,BUY,125.48999790000001,100000,101786.64160249375,100000,99950.024987506258,49.975012493753127,49.950037475009012,99.925049968762139,False,0.021667247269844037,0,0.021905428849736109,0.01770868753854114,0.01770868753854114,-0.0041967413111949695
AMZN:2023-06-16,AMZN,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,HOLD,125.48999790000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-16,AMZN,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,SELL,125.48999790000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-16,AMZN,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,BUY,125.48999790000001,99585.626975295367,101466.25542337347,101466.25542337347,0,0,0,0,True,0.021667247269844037,0.021667247269844037,0,0.018708437621843054,0,0
AMZN:2023-06-16,AMZN,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,HOLD,125.48999790000001,99585.626975295367,101466.25542337347,101466.25542337347,0,0,0,0,True,0.021667247269844037,0.021667247269844037,0,0.018708437621843054,0,0
AMZN:2023-06-16,AMZN,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,SELL,125.48999790000001,99585.626975295367,99486.066244726826,101466.25542337347,99535.834161807725,49.767917080903864,49.792813487641098,99.560730568544955,False,0,0.021667247269844037,0,-0.0010002500833644506,-0.019708687705207627,-0.019708687705207627
AMZN:2023-06-30,AMZN,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,BUY,130.36000060000001,100000,97082.216403967977,100000,99950.024987506244,49.97501249375312,49.950037475005658,99.925049968758771,False,0.028206771090739546,0,0.028612224611001963,-0.029611974694304016,-0.029611974694304016,-0.058224199305305979
AMZN:2023-06-30,AMZN,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,HOLD,130.36000060000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-30,AMZN,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,SELL,130.36000060000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-06-30,AMZN,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,BUY,130.36000060000001,100352.87411620338,97522.243567709826,97522.243567709826,0,0,0,0,True,0.028206771090739657,0.028206771090739657,0,-0.028612224611002074,0,0
AMZN:2023-06-30,AMZN,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,HOLD,130.36000060000001,100352.87411620338,97522.243567709826,97522.243567709826,0,0,0,0,True,0.028206771090739657,0.028206771090739657,0,-0.028612224611002074,0,0
AMZN:2023-06-30,AMZN,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,SELL,130.36000060000001,100352.87411620338,100252.54633030573,97522.243567709826,100302.69767914531,50.151348839572655,50.176437058091686,100.32778589766434,False,0,0.028206771090739657,0,-0.0010002500833643396,0.027611974527637608,0.027611974527637608
AMZN:2023-07-07,AMZN,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,BUY,129.77999879999999,100000,104242.19883808486,100000,99950.024987506244,49.97501249375312,49.95003747499954,99.92504996875266,False,0.015030680175687872,0,0.015144785681623234,0.041546840601464928,0.041546840601464928,0.026402054919841694
AMZN:2023-07-07,AMZN,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,HOLD,129.77999879999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-07-07,AMZN,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,SELL,129.77999879999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
AMZN:2023-07-07,AMZN,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,BUY,129.77999879999999,99452.92687119366,103775.61561512361,103775.61561512361,0,0,0,0,True,0.015030680175687872,0.015030680175687872,0,0.042546590684766718,0,0
