Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-27,427.0899963,427.6700134,422.2900085,426.0499878,104705800,0,0
2023-09-28,425.480011,430.25,424.8699951,428.519989,92258300,0,0
2023-09-29,431.6700134,431.8500061,425.9100037,427.480011,115111300,0,0
2023-10-02,426.6199951,428.6000061,424.4599915,427.3099976,83798600,0,0
2023-10-03,425.0599976,427.3699951,420.1799927,421.5899963,103760600,0,0
2023-10-04,422.0700073,425.4299927,420.5599976,424.6600037,87453000,0,0
2023-10-05,424.3599854,425.3699951,421.1700134,424.5,70142700,0,0
2023-10-06,421.9700012,431.1300049,420.6000061,429.5400085,113273300,0,0
2023-10-09,427.5799866,432.8800049,427.0100098,432.2900085,80374400,0,0
2023-10-10,432.9400024,437.2200012,432.5299988,434.5400085,78607300,0,0
2023-10-11,435.6400146,436.5799866,433.1799927,436.3200073,62451700,0,0
2023-10-12,436.9500122,437.3399963,431.230011,433.6600037,81154200,0,0
2023-10-13,435.2099915,436.4500122,429.8800049,431.5,95143100,0,0
