Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-29,508.0700073,509.7399902,505.3500061,508.0799866,83924800,0,0
2024-03-01,508.980011,513.289978,508.5599976,512.8499756,76844800,0,0
2024-03-04,512.0300293,514.2000122,512,512.2999878,49799300,0,0
2024-03-05,510.2399902,510.7000122,504.9100037,507.1799927,72855600,0,0
2024-03-06,510.5499878,512.0700073,508.4200134,509.75,68382400,0,0
2024-03-07,513.1400146,515.8900146,509.8099976,514.8099976,58652100,0,0
2024-03-08,515.460022,518.2199707,511.1300049,511.7200012,86532500,0,0
2024-03-11,510.480011,511.8800049,508.5,511.2799988,62557200,0,0
2024-03-12,513.4500122,517.3800049,510.8599854,516.7800293,73114400,0,0
2024-03-13,517.1099854,517.289978,514.4899902,515.9699707,55104100,0,0
2024-03-14,516.9699707,517.1300049,511.8200073,514.9500122,110171800,0,0
2024-03-15,510.2099915,511.7000122,508.1199951,509.8299866,107646300,1.595,0
2024-03-18,514,515.4799805,512.4400024,512.8599854,88893300,0,0
2024-03-19,512.1500244,516,511.1199951,515.710022,60755300,0,0
2024-03-20,515.7700195,520.6199951,515.0800171,520.4799805,69594600,0,0
2024-03-21,523.3900146,524.1099854,521.9099731,522.2000122,60256100,0,0
2024-03-22,522.1099854,522.6099854,520.9699707,521.210022,79070800,0,0
2024-03-25,519.7999878,520.9500122,519.6099854,519.7700195,48512100,0,0
2024-03-26,521.2299805,521.5800171,518.4000244,518.8099976,65463700,0,0
2024-03-27,521.710022,523.210022,519.4899902,523.1699829,82999800,0,0
2024-03-28,523.210022,524.6099854,522.7800293,523.0700073,96294900,0,0
2024-04-01,523.8300171,524.3800049,520.9699707,522.1599731,62477500,0,0
2024-04-02,518.2399902,518.9799805,516.4799805,518.8400269,74230300,0,0
2024-04-03,517.7199707,520.9500122,517.6699829,519.4099731,59155800,0,0
2024-04-04,523.5200195,523.8699951,512.7600098,513.0700073,96858100,0,0
2024-04-05,514.460022,520.4400024,514.0100098,518.4299927,74546500,0,0
2024-04-08,519.1500244,520.1799927,517.8900146,518.7199707,48401800,0,0
2024-04-09,520.5,520.75,514.3499756,519.3200073,68049200,0,0
2024-04-10,513.4799805,516.1599731,512.0900269,514.1199951,82652800,0,0
2024-04-11,515.6799927,519.4799805,512.0800171,518,70099000,0,0
2024-04-12,514.3699951,515.8200073,509.0799866,510.8500061,92561100,0,0
2024-04-15,515.1300049,515.2999878,503.5799866,504.4500122,92101400,0,0
2024-04-16,504.9400024,506.5,502.2099915,503.5299988,73484000,0,0
2024-04-17,506.0499878,506.2200012,499.1199951,500.5499878,75910300,0,0
2024-04-18,501.980011,504.1300049,498.5599976,499.519989,74548100,0,0
2024-04-19,499.4400024,500.4599915,493.8599854,495.1600037,102212600,0,0
2024-04-22,497.8299866,502.3800049,495.4299927,499.7200012,67961000,0,0
2024-04-23,501.7799988,506.0899963,499.5299988,505.6499939,64633600,0,0
2024-04-24,506.5599976,507.3699951,503.1300049,505.4100037,55928100,0,0
2024-04-25,499.1799927,504.269989,497.4899902,503.4899902,69122400,0,0
2024-04-26,506.3500061,509.8800049,505.7000122,508.2600098,64306100,0,0
2024-04-29,510.0899963,510.75,507.25,510.0599976,46415400,0,0
2024-04-30,508.5599976,509.5599976,501.980011,501.980011,77483600,0,0
2024-05-01,501.3800049,508.1900024,499.8699951,500.3500061,80242800,0,0
2024-05-02,504.1499939,505.8900146,499.5499878,505.0299988,62550200,0,0
2024-05-03,511.1600037,512.5499878,508.5599976,511.2900085,72756700,0,0
2024-05-06,513.75,516.6099854,513.2999878,516.5700073,47264700,0,0
2024-05-07,517.5599976,518.5700073,516.4500122,517.1400146,52561300,0,0
2024-05-08,515.2600098,517.7399902,515.1400146,517.1900024,42047200,0,0
2024-05-09,517.3800049,520.210022,516.710022,520.1699829,43643700,0,0
2024-05-10,521.8099976,522.6400146,519.5900269,520.8400269,52233200,0,0
2024-05-13,522.5599976,522.6699829,519.7399902,520.9099731,36716400,0,0
2024-05-14,521.1099854,523.8300171,520.5599976,523.2999878,57535900,0,0
2024-05-15,525.8300171,530.0800171,525.1799927,529.7800293,59504900,0,0
2024-05-16,529.8800049,531.5200195,528.539978,528.6900024,50244800,0,0
2024-05-17,528.8099976,529.5200195,527.3200073,529.4500122,59187600,0,0
2024-05-20,529.5700073,531.5599976,529.1699829,530.0599976,37764200,0,0
2024-05-21,529.2800293,531.5200195,529.0700073,531.3599854,33437000,0,0
2024-05-22,530.6500244,531.3800049,527.5999756,529.8300171,48390000,0,0
2024-05-23,532.960022,533.0700073,524.7199707,525.960022,57211200,0,0
2024-05-24,527.8499756,530.2700195,526.8800049,529.4400024,41291100,0,0
2024-05-28,530.2700195,530.5100098,527.1099854,529.8099976,36269600,0,0
2024-05-29,525.6799927,527.3099976,525.3699951,526.0999756,45190300,0,0
2024-05-30,524.5200195,525.2000122,521.3300171,522.6099854,46377600,0,0
2024-05-31,523.5900269,527.5,518.3599854,527.3699951,90785800,0,0
2024-06-03,529.0200195,529.3099976,522.5999756,527.7999878,46835700,0,0
2024-06-04,526.460022,529.1500244,524.960022,528.3900146,34632700,0,0
2024-06-05,530.7700195,534.6900024,528.7299805,534.6699829,47610400,0,0
2024-06-06,534.9799805,535.4199829,532.6799927,534.6599731,30808500,0,0
2024-06-07,533.6599731,536.8900146,532.539978,534.0100098,43224500,0,0
