cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,turnover,total_commission_cost,total_slippage_cost,total_transaction_cost,commission_cost_rate,slippage_cost_rate,transaction_cost_rate,trade_count,average_exposure,time_in_market,decision_count,decision_failure_count,decision_failure_rate,cumulative_dividends,buy_decision_count,hold_decision_count,sell_decision_count,noop_rebalance_count,filled_order_count,rejected_order_count,risk_free_rate,annualization_factor,same_stock_buy_and_hold_cumulative_return,spy_cumulative_return,excess_return_vs_same_stock_buy_and_hold,excess_return_vs_spy
0.0869424633511986,0.1846254662330069,0.13260110162117422,1.345213878828846,1.7140574548071446,0.08167753143684298,2.2604192730257555,1.9258634699737807,104.01216878340682,104.0142258588354,208.02639464224222,0.0010401216878340683,0.001040142258588354,0.0020802639464224224,2,0.4636708407865987,0.464,26,0,0.0,673.9709121021402,2,23,1,24,2,0,0.0,252,0.2026686045183097,0.1900101348956349,-0.11572614116711111,-0.1030676715444363
