symbol,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,turnover,total_commission_cost,total_slippage_cost,total_transaction_cost,commission_cost_rate,slippage_cost_rate,transaction_cost_rate,trade_count,average_exposure,time_in_market,decision_count,decision_failure_count,decision_failure_rate,cumulative_dividends,buy_decision_count,hold_decision_count,sell_decision_count,noop_rebalance_count,filled_order_count,rejected_order_count,risk_free_rate,annualization_factor,same_stock_buy_and_hold_cumulative_return,spy_cumulative_return,excess_return_vs_same_stock_buy_and_hold,excess_return_vs_spy
AAPL,0.29085068064816744,0.6800749696851716,0.18977348698231122,2.82886433216841,6.528733368620798,0.060018686681325484,11.331053831552325,0.9587305999274173,49.97501249375313,49.95003747501398,99.9250499687671,0.0004997501249375312,0.0004995003747501398,0.000999250499687671,1,0.4556213627327146,0.456,26,0,0.0,142.42141110889008,2,21,3,25,1,0,0.0,252,0.24445791046925902,0.1900101348956349,0.046392770178908416,0.10084054575253254
AMZN,0.06599881386039463,0.13869868997272228,0.16429260644989097,0.8719635316134495,1.372773654157586,0.07433993957831553,1.8657358448160453,1.0066792327779552,49.97501249375312,49.95003747501663,99.92504996876974,0.0004997501249375312,0.0004995003747501663,0.0009992504996876974,1,0.456,0.456,26,0,0.0,0.0,4,22,0,25,1,0,0.0,252,0.3615929018079702,0.1900101348956349,-0.2955940879475756,-0.12401132103524026
JPM,0.13499257510856055,0.2934808678141554,0.08090008797385762,3.222518237398254,6.214018484212176,0.02130006204722279,13.778404361616445,1.9501251213007056,106.42420957417373,106.42747327331615,212.85168284748988,0.0010642420957417372,0.0010642747327331615,0.002128516828474899,2,0.303906927760459,0.304,26,0,0.0,657.3125470952682,2,22,2,24,2,0,0.0,252,0.2026686045183097,0.1900101348956349,-0.06767602940974915,-0.055017559787074344
