experiment_id,run_id,symbol,series,metric,value
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,cumulative_dividends,268.82880839245377
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,buy_decision_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,hold_decision_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,sell_decision_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,noop_rebalance_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,filled_order_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,rejected_order_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,risk_free_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL,same_stock_buy_and_hold,annualization_factor,252.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,cumulative_return,0.06687926080758766
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,annualized_return,0.14061082802653946
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,annualized_volatility,0.1603551167561008
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,sharpe_ratio,0.8999883940014229
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,sortino_ratio,1.3830778088093918
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,maximum_drawdown,0.11526831799184034
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,calmar_ratio,1.2198566828787514
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,turnover,2.987395269022867
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,total_commission_cost,149.4435650483773
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,total_slippage_cost,149.41863976391346
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,total_transaction_cost,298.86220481229077
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,commission_cost_rate,0.001494435650483773
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,slippage_cost_rate,0.0014941863976391345
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,transaction_cost_rate,0.002988622048122908
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,trade_count,3.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,average_exposure,0.608
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,time_in_market,0.608
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,decision_count,26.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,decision_failure_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,decision_failure_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,cumulative_dividends,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,buy_decision_count,4.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,hold_decision_count,21.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,sell_decision_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,noop_rebalance_count,23.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,filled_order_count,3.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,rejected_order_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,risk_free_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,annualization_factor,252.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,same_stock_buy_and_hold_cumulative_return,0.3615929018079702
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,spy_cumulative_return,0.1900101348956349
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,excess_return_vs_same_stock_buy_and_hold,-0.29471364100038255
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,strategy,excess_return_vs_spy,-0.12313087408804724
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,cumulative_return,0.3615929018079702
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,annualized_return,0.8724863616212715
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,annualized_volatility,0.24672274554633106
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,sharpe_ratio,2.6664859598691377
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,sortino_ratio,4.857451490870816
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,maximum_drawdown,0.08135416370167725
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,calmar_ratio,10.724544656628112
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,turnover,0.830046977574194
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,total_commission_cost,49.97501249375312
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,total_slippage_cost,49.95003747500349
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,total_transaction_cost,99.92504996875661
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,commission_cost_rate,0.0004997501249375312
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,slippage_cost_rate,0.0004995003747500349
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,transaction_cost_rate,0.0009992504996875662
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,trade_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,average_exposure,0.992
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,time_in_market,0.992
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,decision_count,26.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,decision_failure_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,decision_failure_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,cumulative_dividends,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,buy_decision_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,hold_decision_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,sell_decision_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,noop_rebalance_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,filled_order_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,rejected_order_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,risk_free_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN,same_stock_buy_and_hold,annualization_factor,252.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,cumulative_return,-0.009566406000315442
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,annualized_return,-0.019345423701338182
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,annualized_volatility,0.10744108552144718
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,sharpe_ratio,-0.12800652279902766
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,sortino_ratio,-0.16372955444259185
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,maximum_drawdown,0.06385531134262568
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,calmar_ratio,-0.30295715884207786
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,turnover,2.005727622283981
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,total_commission_cost,99.52146542020057
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,total_slippage_cost,99.52127602072028
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,total_transaction_cost,199.04274144092085
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,commission_cost_rate,0.0009952146542020056
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,slippage_cost_rate,0.0009952127602072028
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,transaction_cost_rate,0.0019904274144092087
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,trade_count,2.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,average_exposure,0.224
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,time_in_market,0.224
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,decision_count,26.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,decision_failure_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,decision_failure_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,cumulative_dividends,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,buy_decision_count,2.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,hold_decision_count,22.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,sell_decision_count,2.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,noop_rebalance_count,24.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,filled_order_count,2.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,rejected_order_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,risk_free_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,annualization_factor,252.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,same_stock_buy_and_hold_cumulative_return,0.2026686045183097
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,spy_cumulative_return,0.1900101348956349
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,excess_return_vs_same_stock_buy_and_hold,-0.21223501051862514
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,strategy,excess_return_vs_spy,-0.19957654089595034
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,cumulative_return,0.2026686045183097
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,annualized_return,0.4550479380999133
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,annualized_volatility,0.18966207717853176
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,sharpe_ratio,2.0741142794864187
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,sortino_ratio,2.8376572709257397
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,maximum_drawdown,0.09520719423293911
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,calmar_ratio,4.77955412682962
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,turnover,0.9073002361186133
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,total_commission_cost,49.97501249375312
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,total_slippage_cost,49.95003747501825
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,total_transaction_cost,99.92504996877136
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,commission_cost_rate,0.0004997501249375312
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,slippage_cost_rate,0.0004995003747501824
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,transaction_cost_rate,0.0009992504996877137
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,trade_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,average_exposure,0.98896736746142
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,time_in_market,0.992
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,decision_count,26.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,decision_failure_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,decision_failure_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,cumulative_dividends,1335.7177458521421
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,buy_decision_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,hold_decision_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,sell_decision_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,noop_rebalance_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,filled_order_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,rejected_order_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,risk_free_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,JPM,same_stock_buy_and_hold,annualization_factor,252.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,cumulative_return,0.1900101348956349
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,annualized_return,0.4240932841095133
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,annualized_volatility,0.10536971485879763
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,sharpe_ratio,3.409774618680459
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,sortino_ratio,5.6112885827799
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,maximum_drawdown,0.05337623529148017
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,calmar_ratio,7.945357738206884
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,turnover,0.9114331616244024
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,total_commission_cost,49.97501249375313
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,total_slippage_cost,49.950037475010596
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,total_transaction_cost,99.92504996876372
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,commission_cost_rate,0.0004997501249375312
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,slippage_cost_rate,0.000499500374750106
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,transaction_cost_rate,0.0009992504996876371
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,trade_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,average_exposure,0.9898747732772204
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,time_in_market,0.992
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,decision_count,26.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,decision_failure_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,decision_failure_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,cumulative_dividends,715.2933343382066
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,buy_decision_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,hold_decision_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,sell_decision_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,noop_rebalance_count,25.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,filled_order_count,1.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,rejected_order_count,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,risk_free_rate,0.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,SPY,SPY,annualization_factor,252.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,cumulative_return,0.019104284935757443
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,annualized_return,0.03920773902074459
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,annualized_volatility,0.060006078187110755
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,sharpe_ratio,0.6707431849272597
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,sortino_ratio,0.9650288162470214
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,maximum_drawdown,0.044705233528472665
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,calmar_ratio,0.8770279434011516
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,turnover,1.6637227739513551
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,total_commission_cost,248.96503046857788
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,total_slippage_cost,248.93991578463374
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,total_transaction_cost,497.9049462532116
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,commission_cost_rate,0.0008298834348952596
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,slippage_cost_rate,0.0008297997192821125
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,transaction_cost_rate,0.0016596831541773722
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,trade_count,5.0
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,average_exposure,0.2773333333333333
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,ALL,equal_weight_strategy,time_in_market,0.2773333333333333
