case_id,symbol,decision_session,unique_billed_requests,cache_origin_requests,live_requests,cache_hit_prompt_tokens,uncached_prompt_tokens,completion_tokens,reasoning_tokens,reasoning_tokens_available,total_tokens,cost_usd,cost_rmb,billing_identity
AAPL:2024-01-05,AAPL,2024-01-05,28,28,0,67200,195657,34014,,False,296871,0.03710406,0.267149232,AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-05|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
AAPL:2024-01-12,AAPL,2024-01-12,29,29,0,61312,212996,37893,,False,312201,0.0406011536,0.29232830592000003,AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin||deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-12|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
AAPL:2024-01-19,AAPL,2024-01-19,28,28,0,63872,202496,35953,,False,302321,0.038595121600000004,0.27788487552,AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-19|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
AAPL:2024-01-26,AAPL,2024-01-26,30,30,0,65408,204165,36528,,False,306101,0.038994082400000005,0.28075739328000004,AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin||deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin||deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-01-26|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
AAPL:2024-02-02,AAPL,2024-02-02,29,29,0,59904,209732,36449,,False,306085,0.039735931200000005,0.28609870464000003,AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin||deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-02|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
AAPL:2024-02-09,AAPL,2024-02-09,29,29,0,63488,230987,42625,,False,337100,0.0444509464,0.32004681408,AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin||deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-09|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
AAPL:2024-02-16,AAPL,2024-02-16,29,29,0,65408,215552,35501,,False,316461,0.040300702400000006,0.29016505728,AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin||deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-16|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
AAPL:2024-02-23,AAPL,2024-02-23,28,28,0,64512,193016,34608,,False,292136,0.036893113600000006,0.26563041792000003,AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Market Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Sentiment Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|News Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Fundamentals Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Bull Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Bear Researcher|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Research Manager|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Trader|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Aggressive Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Conservative Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Neutral Analyst|deepseek|deepseek-v4-flash;AAPL:2024-02-23|20260811T210814251902Z_2535896c|cache_origin|Portfolio Manager|deepseek|deepseek-v4-flash
